"PWS.ID","PWS.Name","PWS.Type","Primary.Source","Counties.Served","Cities.Served","PopulationServed.Count","Number.of.Facilities","Owner.Type","Facility.Id","Facility.Name","EPA.Region","Primacy.Agency","Facility.Type.Description","Is.Source.Ind","Activity.Status","Deactivation.Date","Facility.Activity","Facility.Deactivation.Date","Water.Type.Description","Availability.Description","Primacy.Type","Season.Begin.Date","Season.End.Date","Population.Served.Count","Service.Connections.Count","Is.Wholesaler","Seller.Pwsid","Seller.Pws.Name","Seller.Treatment.Description","Filtration.Status.Description","Treatment.Process","Treatment.Objective","LAKE_HISTORY_ID","Previous_Assessment","LOCATION_WATERBODY_CLASSIFICATION","LOCATION_PWL_ID","LAKE_FIN","LAKE_WATERBODY_NAME","Number.of.Violations","Number.of.Site.Visits"
"NY6101263","PENN YAN VILLAGE","Community water system","Surface water","Yates","PENN YAN (V)",5248,11,"Local government",30812,"KEUKA LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",5248,2240,"N","","","","Filtration already in place","","","0705KEU0388","Impaired","AA(TS)","0705-0003","ONT-66-12-P369-115-P388","Keuka Lake",NA,NA
"NY6101263","PENN YAN VILLAGE","Community water system","Surface water","Yates","PENN YAN (V)",5248,11,"Local government",30812,"KEUKA LAKE","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",5248,2240,"N","","","","Filtration already in place","","","0705KEU0388","Impaired",NA,"0705-0003","ONT-66-12-P369-115-P388","Keuka Lake",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76990,"NEW CROTON RESERVOIR","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76990,"NEW CROTON RESERVOIR","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76951,"NEVERSINK RESERVOIR (35466 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76968,"HILL RESERVOIR (900MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76968,"HILL RESERVOIR (900MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76991,"AMAWALK RESERVOIR","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76991,"AMAWALK RESERVOIR","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",77002,"EAST BRANCH RESERVOIR","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",77004,"JEROME PARK RESERVOIR (820MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",77004,"JEROME PARK RESERVOIR (820MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",30833,"WEST BRANCH RESERVOIR DEL9","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",30833,"WEST BRANCH RESERVOIR DEL9","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76949,"CANNONSVILLE RESERVOIR (96726 MG) CR1","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76955,"WEST BRANCH RESERVOIR DEL9","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",30835,"RONDOUT RESERVOIR (50048 MG)","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76999,"LAKE GLENEIDA (200 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76999,"LAKE GLENEIDA (200 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",77000,"CROSS RIVER RESERVOIR (10300 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",77000,"CROSS RIVER RESERVOIR (10300 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",77001,"TITICUS RESERVOIR","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",77001,"TITICUS RESERVOIR","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",77002,"EAST BRANCH RESERVOIR","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",30834,"KENSICO RESERVOIR (30573 MG) CATLEFF","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",30834,"KENSICO RESERVOIR (30573 MG) CATLEFF","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76949,"CANNONSVILLE RESERVOIR (96726 MG) CR1","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76955,"WEST BRANCH RESERVOIR DEL9","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76951,"NEVERSINK RESERVOIR (35466 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76952,"SCHOHARIE RESERVOIR (19583 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76952,"SCHOHARIE RESERVOIR (19583 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76950,"PEPACTON RESERVOIR (143701 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",76950,"PEPACTON RESERVOIR (143701 MG)","Region 2","New York","Reservoir","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","Filtration already in place","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",30836,"SCHOHARIE RESERVOIR (19583 MG)","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",30840,"PEPACTON RESERVOIR (143701 MG)","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",47002,"KENSICO RESERVOIR (30573 MG) DEL17","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",47003,"KENSICO RESERVOIR DEL18","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","","","","1302NEW0044","Impaired","AA","1302-0010","H-31-P44","New Croton Reservoir",NA,NA
"NY7003493","NEW YORK CITY SYSTEM","Community water system","Surface water","Bronx, Kings, New York, Queens, Richmond","NEW YORK (C)",8271000,162,"Local government",47003,"KENSICO RESERVOIR DEL18","Region 2","New York","Intake","Y","Active",NA,"Active","","Surface water","Permanent","State","","",8271000,727058,"N","","","","","","","1307ASH0848","Impaired","AA(T)","1307-0004","H-171-P848","Ashokan Reservoir",NA,NA
