"LOCATION_PWL_ID","waterbody","huc_10","basin_name","class","water_type","segment_assessment","LAKE_HISTORY_ID","LOCATION_HISTORY_ID","LOCATION_COUNTY","LOCATION_NAME","LOCATION_TYPE","LOCATION_X_COORDINATE","LOCATION_Y_COORDINATE","LOCATION_HORIZONTAL_METHOD","LOCATION_HORIZONTAL_DATUM","LOCATION_WATERBODY_CLASSIFICATION"
"1301-0254","Crooked Lake",202000603,"Lower Hudson River","b","pond","IR3_unassessed","1301CRO0397","1301CRO0397_C","Rensselaer","CROOKED LAKE CENTROID","CENTROID",-73.530403,42.612301,"INTERPOLATION-OTHER","NAD83","B"
"1301-0258","Mill Pond, Second Pond, Long Pond",202000601,"Lower Hudson River","a(t)","pond","IR3_needs-verification","1301LON0428","1301LON0428_OPRBEACH","Rensselaer","GRAFTON LAKES SP","SHORE",-73.450228,42.783124,"INTERPOLATION-OTHER","NAD83","A(T)"
"1301-0258","Mill Pond, Second Pond, Long Pond",202000601,"Lower Hudson River","a(t)","pond","IR3_needs-verification","1301SEC0427","1301SEC0427_C","Rensselaer","SECOND POND CENTROID","CENTROID",-73.447601,42.7799,"INTERPOLATION-OTHER","NAD83","A(T)"
"1301-0258","Mill Pond, Second Pond, Long Pond",202000601,"Lower Hudson River","a(t)","pond","IR3_needs-verification","1301MIL0426","1301MIL0426_C","Rensselaer","MILL POND CENTROID","CENTROID",-73.449203,42.775299,"INTERPOLATION-OTHER","NAD83","A(T)"
"1301-0258","Mill Pond, Second Pond, Long Pond",202000601,"Lower Hudson River","a(t)","pond","IR3_needs-verification","1301LON0428","1301LON0428_C","Rensselaer","LONG POND CENTROID","CENTROID",-73.438698,42.792099,"INTERPOLATION-OTHER","NAD83","A(T)"
"1301-0259","Lake Elizabeth, White Lily Pond",202000601,"Lower Hudson River","a","pond","IR3_unassessed","1301WHI0429","1301WHI0429_C","Rensselaer","WHITE LILY POND CENTROID","CENTROID",-73.428001,42.7803,"INTERPOLATION-OTHER","NAD83","A"
"1301-0259","Lake Elizabeth, White Lily Pond",202000601,"Lower Hudson River","a","pond","IR3_unassessed","1301ELI0428A","1301ELI0428A_C","Rensselaer","LAKE ELIZABETH CENTROID","CENTROID",-73.440102,42.768002,"INTERPOLATION-OTHER","NAD83","A"
"1301-0260","Cranberry Pond",202000601,"Lower Hudson River","a","pond","IR3_unassessed","1301CRA0430","1301CRA0430_C","Rensselaer","CRANBERRY POND CENTROID","CENTROID",-73.435501,42.744,"INTERPOLATION-OTHER","NAD83","A"
"1301-0261","Shaver Pond",202000601,"Lower Hudson River","a(t)","pond","IR3_needs-verification","1301SHA0424","1301SHA0424_C","Rensselaer","SHAVER POND CENTROID","CENTROID",-73.457298,42.779598,"INTERPOLATION-OTHER","NAD83","A(T)"
"1301-0262","Dunham Reservoir",202000601,"Lower Hudson River","a","pond","IR4a_impaired","1301DUN0425","1301DUN0425_C","Rensselaer","DUNHAM RESERVOIR CENTROID","CENTROID",-73.479896,42.7528,"INTERPOLATION-OTHER","NAD83","A"
"1301-0263","Vosberg Pond",202000601,"Lower Hudson River","c(t)","pond","IR3_unassessed","1301VOS0433","1301VOS0433_C","Rensselaer","VOSBURG POND CENTROID","CENTROID",-73.5606,42.656898,"INTERPOLATION-OTHER","NAD83","C(T)"
"1301-0264","Davitt Pond",202000601,"Lower Hudson River","b","pond","IR3_unassessed","1301DAV0435","1301DAV0435_BEACH","Rensselaer","ROTARY SCOUT RESERVATION","SHORE",-73.528727,42.706365,"INTERPOLATION-OTHER","NAD83","B"
"1301-0264","Davitt Pond",202000601,"Lower Hudson River","b","pond","IR3_unassessed","1301DAV0435","1301DAV0435_C","Rensselaer","DAVITT POND CENTROID","CENTROID",-73.533203,42.7061,"INTERPOLATION-OTHER","NAD83","B"
"1301-0265","Hosford Pond",202000601,"Lower Hudson River","c","pond","IR3_unassessed","1301HOR0437","1301HOR0437_C","Rensselaer","HORSFORD POND CENTROID","CENTROID",-73.492897,42.7145,"INTERPOLATION-OTHER","NAD83","C"
"1301-0266","Gravel Pond",202000601,"Lower Hudson River","b","pond","IR3_unassessed","1301GRA0440","1301GRA0440_BEACH","Rensselaer","CAMP OLAM AT CE-DA-CA","SHORE",-73.481353,42.742286,"INTERPOLATION-OTHER","NAD83","B"
"1301-0266","Gravel Pond",202000601,"Lower Hudson River","b","pond","IR3_unassessed","1301GRA0440","1301GRA0440_C","Rensselaer","GRAVEL POND CENTROID","CENTROID",-73.483101,42.739799,"INTERPOLATION-OTHER","NAD83","B"
"1301-0267","Forest Lake",202000601,"Lower Hudson River","a","pond","IR3_needs-verification","1301FOR0441","1301FOR0441_C","Rensselaer","FOREST LAKE CENTROID","CENTROID",-73.460998,42.732101,"INTERPOLATION-OTHER","NAD83","A"
"1301-0267","Forest Lake",202000601,"Lower Hudson River","a","pond","IR3_needs-verification","1301FOR0441","1301FOR0441_BEACH","Rensselaer","CAMP BARKER","SHORE",-73.458812,42.730891,"INTERPOLATION-OTHER","NAD83","A"
"1301-0268","Bonesteel Pond, Wager Pond/Madonna Lake",202000601,"Lower Hudson River","b","pond","IR3_unassessed","1301MAD0439","1301MAD0439_C","Rensselaer","MADONNA LAKE CENTROID","CENTROID",-73.488403,42.726002,"INTERPOLATION-OTHER","NAD83","B"
"1301-0268","Bonesteel Pond, Wager Pond/Madonna Lake",202000601,"Lower Hudson River","b","pond","IR3_unassessed","1301BON0438","1301BON0438_C","Rensselaer","BONESTEEL POND CENTROID","CENTROID",-73.499397,42.721401,"INTERPOLATION-OTHER","NAD83","B"
"1301-0269","Hicks Pond",202000601,"Lower Hudson River","b","pond","IR3_unassessed","1301HIC0443","1301HIC0443_C","Rensselaer","HICKS POND CENTROID","CENTROID",-73.495102,42.6693,"INTERPOLATION-OTHER","NAD83","B"
"1301-0270","Big Bowman Pond",202000601,"Lower Hudson River","b","pond","IR2_some-uses-supported","1301BOW0444","1301BOW0444_C","Rensselaer","BIG BOWMAN POND CENTROID","CENTROID",-73.487999,42.6483,"INTERPOLATION-OTHER","NAD83","B"
"1301-0270","Big Bowman Pond",202000601,"Lower Hudson River","b","pond","IR2_some-uses-supported","1301BOW0444","1301BOW0444_SSW","Rensselaer","BIG BOWMAN POND SOUTH SOUTH WEST","SHORE",-73.490112,42.646847,"INTERPOLATION-OTHER","NAD83","B"
"1301-0270","Big Bowman Pond",202000601,"Lower Hudson River","b","pond","IR2_some-uses-supported","1301BOW0444","1301BOW0444_NNE","Rensselaer","BIG BOWMAN POND NORTH NORTH EAST","SHORE",-73.486356,42.651343,"INTERPOLATION-OTHER","NAD83","B"
"1301-0271","Dyken Pond",202000601,"Lower Hudson River","b","pond","IR4a_impaired","1301SLO0446","1301SLO0446_C","Rensselaer","SOUTH LONG POND CENTROID","CENTROID",-73.425499,42.733501,"INTERPOLATION-OTHER","NAD83","B"
"1301-0271","Dyken Pond",202000601,"Lower Hudson River","b","pond","IR4a_impaired","1301DYK0445","1301DYK0445_DH","Rensselaer","DYKEN POND DEEP HOLE","DEEP HOLE",-73.43064,42.72036,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","B"
"1301-0271","Dyken Pond",202000601,"Lower Hudson River","b","pond","IR4a_impaired","1301DYK0445","1301DYK0445_C","Rensselaer","DYKING POND CENTROID","CENTROID",-73.426102,42.7234,"INTERPOLATION-OTHER","NAD83","B"
"1301-0273","Wright Lake, Bradley Lake",202000311,"Lower Hudson River","c","pond","IR3_unassessed","1101BRA0455","1101BRA0455_C","Rensselaer","BRADLEY LAKE CENTROID","CENTROID",-73.6661,42.747601,"INTERPOLATION-OTHER","NAD83","C"
"1301-0273","Wright Lake, Bradley Lake",202000311,"Lower Hudson River","c","pond","IR3_unassessed","1101WRI0454","1101WRI0454_C","Rensselaer","WRIGHT LAKE CENTROID","CENTROID",-73.670402,42.747501,"INTERPOLATION-OTHER","NAD83","C"
"1301-0274","Troy Reservoir",202000311,"Lower Hudson River","a","pond","IR3_needs-verification","1101TRO0459","1101TRO0459_C","Rensselaer","TROY RESERVOIR CENTROID","CENTROID",-73.634102,42.764599,"INTERPOLATION-OTHER","NAD83","A"
"1301-0274","Troy Reservoir",202000311,"Lower Hudson River","a","pond","IR3_needs-verification","1101TRO0459","1101TRO0459_DH","Rensselaer","TROY RESERVOIR DEEP HOLE","DEEP HOLE",-73.63786,42.76344,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","A"
"1301-0274","Troy Reservoir",202000311,"Lower Hudson River","a","pond","IR3_needs-verification","1101TRO0459","1101TRO0459_BEACH","Rensselaer","BRUNSWICK VANDERHEYDEN PARK","SHORE",-73.632761,42.766351,"INTERPOLATION-OTHER","NAD83","A"
"1302-0002","Lake Kitchawan",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302KIT0114","1302KIT0114_C","Westchester","LAKE KITCHAWAN CENTROID","CENTROID",-73.549004,41.2435,"INTERPOLATION-OTHER","NAD83","B"
"1302-0004","Peach Lake",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302PEA0093","1302PEA0093_C","Putnam","PEACH LAKE CENTROID","CENTROID",-73.580002,41.362999,"INTERPOLATION-OTHER","NAD83","B"
"1302-0005","Cross River Reservoir",203010103,"Lower Hudson River","aa(t)","pond","IR4a_impaired","1302CRO0109","1302CRO0109_C","Westchester","CROSS RIVER RESERVOIR CENTROID","CENTROID",-73.638298,41.255199,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1302-0006","Lake Carmel",203010102,"Lower Hudson River","b","pond","IR4c_impaired","1302CAR0062A","1302CAR0062A_S","Putnam","LAKE CARMEL S SHORE","SHORE",-73.66798,41.449264,"INTERPOLATION-OTHER","NAD83","B"
"1302-0006","Lake Carmel",203010102,"Lower Hudson River","b","pond","IR4c_impaired","1302CAR0062A","1302CAR0062A_DH","Putnam","LAKE CARMEL DEEP HOLE","DEEP HOLE",-73.66397,41.46559,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","B"
"1302-0006","Lake Carmel",203010102,"Lower Hudson River","b","pond","IR4c_impaired","1302CAR0062A","1302CAR0062A_BEACH_3","Putnam","LAKE CARMEL BEACH #3","SHORE",-73.661422,41.454594,"INTERPOLATION-OTHER","NAD83","B"
"1302-0006","Lake Carmel",203010102,"Lower Hudson River","b","pond","IR4c_impaired","1302CAR0062A","1302CAR0062A_BEACH_2","Putnam","LAKE CARMEL BEACH #2","SHORE",-73.662021,41.452516,"INTERPOLATION-OTHER","NAD83","B"
"1302-0006","Lake Carmel",203010102,"Lower Hudson River","b","pond","IR4c_impaired","1302CAR0062A","1302CAR0062A_BEACH_7","Putnam","LAKE CARMEL BEACH #7","SHORE",-73.665309,41.451026,"INTERPOLATION-OTHER","NAD83","B"
"1302-0006","Lake Carmel",203010102,"Lower Hudson River","b","pond","IR4c_impaired","1302CAR0062A","1302CAR0062A_C","Putnam","LAKE CARMEL CENTROID","CENTROID",-73.665001,41.4585,"INTERPOLATION-OTHER","NAD83","B"
"1302-0006","Lake Carmel",203010102,"Lower Hudson River","b","pond","IR4c_impaired","1302CAR0062A","1302CAR0062A_BEACH_4","Putnam","LAKE CARMEL BEACH #4","SHORE",-73.658002,41.464607,"INTERPOLATION-OTHER","NAD83","B"
"1302-0007","Lake Mahopac",203010103,"Lower Hudson River","a","pond","IR3_unassessed","1302MAH0053","1302MAH0053_C","Putnam","LAKE MAHOPAC CENTROID","CENTROID",-73.739403,41.380501,"INTERPOLATION-OTHER","NAD83","A"
"1302-0007","Lake Mahopac",203010103,"Lower Hudson River","a","pond","IR3_unassessed","1302MAH0053","1302MAH0053_BEACH","Putnam","MAHOPAC GOLF AND BEACH CLUB","SHORE",-73.732497,41.387492,"INTERPOLATION-OTHER","NAD83","A"
"1302-0009","Middle Branch Reservoir",203010102,"Lower Hudson River","a","pond","IR4a_impaired","1302MID0062","1302MID0062_C","Putnam","MIDDLE BRANCH RESERVOIR CENTROID","CENTROID",-73.6409,41.4025,"INTERPOLATION-OTHER","NAD83","A"
"1302-0010","New Croton Reservoir",203010103,"Lower Hudson River","aa","pond","IR4a_impaired","1302NEW0044","1302NEW0044_C","Westchester","NEW CROTON RESERVOIR CENTROID","CENTROID",-73.821999,41.2388,"INTERPOLATION-OTHER","NAD83","AA"
"1302-0014","Lake Tonetta",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302TON0085","1302TON0085_BEACH","Putnam","SOUTHEAST TOWN BEACH","SHORE",-73.60906,41.419719,"INTERPOLATION-OTHER","NAD83","B"
"1302-0014","Lake Tonetta",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302TON0085","1302TON0085_C","Putnam","LAKE TONETTA CENTROID","CENTROID",-73.610901,41.4217,"INTERPOLATION-OTHER","NAD83","B"
"1302-0014","Lake Tonetta",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302TON0085","1302TON0085_DH","Putnam","LAKE TONETTA DEEP HOLE","DEEP HOLE",-73.611045,41.421081,"GPS WIDE AREA AUGMENTATION SYSTEM","NAD83","B"
"1302-0022","West Branch Reservoir",203010102,"Lower Hudson River","aa","pond","IR4a_impaired","1302WES0067","1302WES0067_C","Putnam","WEST BRANCH RESERVOIR CENTROID","CENTROID",-73.701599,41.415798,"INTERPOLATION-OTHER","NAD83","AA"
"1302-0024","Lake Gilead",203010102,"Lower Hudson River","a(t)","pond","IR5_impaired","1302GIL0061","1302GIL0061_C","Putnam","LAKE GILEAD CENTROID","CENTROID",-73.675301,41.397999,"INTERPOLATION-OTHER","NAD83","A(T)"
"1302-0025","Lake Gleneida",203010102,"Lower Hudson River","aa(t)","pond","IR5_impaired","1302GLE0074","1302GLE0074_C","Putnam","LAKE GLENEIDA CENTROID","CENTROID",-73.683701,41.419998,"INTERPOLATION-OTHER","NAD83","AA(T)"
"1302-0026","Croton Falls Reservoir",203010102,"Lower Hudson River","a(t)","pond","IR4a_impaired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302-0035","Titicus Reservoir",203010103,"Lower Hudson River","aa","pond","IR4a_impaired","1302TIT0103","1302TIT0103_C","Westchester","TITICUS RESERVOIR CENTROID","CENTROID",-73.635498,41.328701,"INTERPOLATION-OTHER","NAD83","AA"
"1302-0040","East Branch Reservoir",203010102,"Lower Hudson River","aa","pond","IR4a_impaired",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1302-0041","Bog Brook Reservoir",203010102,"Lower Hudson River","aa","pond","IR4a_impaired","1302BOG0086","1302BOG0086_C","Putnam","BOG BROOK RESERVOIR CENTROID","CENTROID",-73.584999,41.4147,"INTERPOLATION-OTHER","NAD83","AA"
"1302-0042","Muscoot/Upper New Croton Reservoir",203010103,"Lower Hudson River","a","pond","IR4a_impaired","1302MUS0044A","1302MUS0044A_S","Westchester","SOUTHERN COVE","OTHER",-73.679908,41.256858,"INTERPOLATION-OTHER","NAD83","A"
"1302-0042","Muscoot/Upper New Croton Reservoir",203010103,"Lower Hudson River","a","pond","IR4a_impaired","1302MUS0044A","1302MUS0044A_C","Westchester","MUSCOOT RESERVOIR CENTROID","CENTROID",-73.711304,41.270302,"INTERPOLATION-OTHER","NAD83","A"
"1302-0044","Amawalk Reservoir",203010103,"Lower Hudson River","a","pond","IR4a_impaired","1302AMA0050","1302AMA0050_C","Westchester","AMAWALK RESERVOIR CENTROID","CENTROID",-73.755203,41.2915,"INTERPOLATION-OTHER","NAD83","A"
"1302-0045","Boyd Corners Reservoir",203010102,"Lower Hudson River","aa","pond","IR4a_impaired","1302BOY0076","1302BOY0076_C","Putnam","BOYD CORNERS RESERVOIR CENTROID","CENTROID",-73.750099,41.459,"INTERPOLATION-OTHER","NAD83","AA"
"1302-0046","Diverting Reservoir",203010102,"Lower Hudson River","aa","pond","IR4a_impaired","1302DIV0083","1302DIV0083_C","Putnam","DIVERTING RESERVOIR CENTROID","CENTROID",-73.632103,41.3815,"INTERPOLATION-OTHER","NAD83","AA"
"1302-0053","Lost Lake, Putnam Lake",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302PUT0093B","1302PUT0093B_DH","Putnam","PUTNAM LAKE DEEP HOLE","DEEP HOLE",-73.540574,41.464731,"INTERPOLATION-OTHER","NAD83","B"
"1302-0053","Lost Lake, Putnam Lake",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302PUT0093B","1302PUT0093B_S","Putnam","PUTNAM LAKE S SHORE","SHORE",-73.541719,41.457911,"INTERPOLATION-OTHER","NAD83","B"
"1302-0053","Lost Lake, Putnam Lake",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302PUT0093B","1302PUT0093B_NW","Putnam","PUTNAM LAKE NW SHORE","SHORE",-73.542016,41.469401,"INTERPOLATION-OTHER","NAD83","B"
"1302-0053","Lost Lake, Putnam Lake",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302PUT0093B","1302PUT0093B_BEACH_1","Putnam","JACKSON BEACH JACKSON BEACH","SHORE",-73.537173,41.463625,"INTERPOLATION-OTHER","NAD83","B"
"1302-0053","Lost Lake, Putnam Lake",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302PUT0093B","1302PUT0093B_SE","Putnam","PUTNAM LAKE SE SHORE","SHORE",-73.537366,41.46367,"INTERPOLATION-OTHER","NAD83","B"
"1302-0053","Lost Lake, Putnam Lake",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302PUT0093B","1302PUT0093B_C","Putnam","PUTNAM LAKE CENTROID","CENTROID",-73.539597,41.4664,"INTERPOLATION-OTHER","NAD83","B"
"1302-0053","Lost Lake, Putnam Lake",203010102,"Lower Hudson River","b","pond","IR5_impaired","1302PUT0093B","1302PUT0093B_BEACH_2","Putnam","WARREN BEACH","SHORE",-73.543041,41.464478,"INTERPOLATION-OTHER","NAD83","B"
"1302-0054","Truesdale Lake",203010103,"Lower Hudson River","b","pond","IR5_impaired","1302TRU0115A","1302TRU0115A_C","Westchester","TRUESDALE LAKE CENTROID","CENTROID",-73.553398,41.2817,"INTERPOLATION-OTHER","NAD83","B"
"1302-0067","Indian Brook Reservoir",203010103,"Lower Hudson River","a","pond","IR3_unassessed","1302IND0042B","1302IND0042B_C","Westchester","INDIAN BROOK RESERVOIR CENTROID","CENTROID",-73.863098,41.192501,"INTERPOLATION-OTHER","NAD83","A"
"1302-0069","Twin Lakes",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302TWI0045B","1302TWI0045B_C","Westchester","TWIN LAKES CENTROID","CENTROID",-73.861999,41.264,"INTERPOLATION-OTHER","NAD83","B"
"1302-0069","Twin Lakes",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302TWI0045A","1302TWI0045A_C","Westchester","TWIN LAKE CENTROID","CENTROID",-73.855202,41.263401,"INTERPOLATION-OTHER","NAD83","B"
"1302-0070","Collaberg Pond",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302COL0045","1302COL0045_C","Westchester","COLABAUGH POND CENTROID","CENTROID",-73.869698,41.239101,"INTERPOLATION-OTHER","NAD83","B"
"1302-0071","Dream and Blue Lakes",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302BLU0045D","1302BLU0045D_C","Westchester","BLUE LAKE CENTROID","CENTROID",-73.858101,41.241299,"INTERPOLATION-OTHER","NAD83","B"
"1302-0071","Dream and Blue Lakes",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302DRE0045C","1302DRE0045C_C","Westchester","DREAM LAKE CENTROID","CENTROID",-73.8704,41.232201,"INTERPOLATION-OTHER","NAD83","B"
"1302-0072","Mill Pond",203010103,"Lower Hudson River","b(t)","pond","IR3_unassessed","1302MIL0049A","1302MIL0049A_C","Westchester","MILL POND CENTROID","CENTROID",-73.834198,41.283501,"INTERPOLATION-OTHER","NAD83","B(T)"
"1302-0076","Sparkle Lake",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302SPA0047A","1302SPA0047A_C","Westchester","SPARKLE LAKE CENTROID","CENTROID",-73.781799,41.307899,"INTERPOLATION-OTHER","NAD83","B"
"1302-0076","Sparkle Lake",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302SPA0047A","1302SPA0047A_BEACH","Westchester","SPARKLE LAKE","SHORE",-73.781122,41.305102,"INTERPOLATION-OTHER","NAD83","B"
"1302-0077","Crom Pond",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302CRO0048","1302CRO0048_C","Westchester","CROM POND CENTROID","CENTROID",-73.8004,41.278,"INTERPOLATION-OTHER","NAD83","B"
"1302-0078","Mohansic Lake",203010103,"Lower Hudson River","a","pond","IR3_unassessed","1302MOH0049","1302MOH0049_C","Westchester","MOHANSIC LAKE CENTROID","CENTROID",-73.815102,41.278599,"INTERPOLATION-OTHER","NAD83","A"
"1302-0079","Secor Lake",203010103,"Lower Hudson River","a","pond","IR3_unassessed","1302SEC0051","1302SEC0051_C","Putnam","SECOR LAKE CENTROID","CENTROID",-73.7873,41.376598,"INTERPOLATION-OTHER","NAD83","A"
"1302-0079","Secor Lake",203010103,"Lower Hudson River","a","pond","IR3_unassessed","1302SEC0051","1302SEC0051_BEACH","Putnam","LAKE SECOR BEACH","SHORE",-73.787802,41.375075,"INTERPOLATION-OTHER","NAD83","A"
"1302-0080","Kirk Lake",203010103,"Lower Hudson River","b","pond","IR5_impaired","1302KIR0052","1302KIR0052_C","Putnam","KIRK LAKE CENTROID","CENTROID",-73.749802,41.385601,"INTERPOLATION-OTHER","NAD83","B"
"1302-0080","Kirk Lake",203010103,"Lower Hudson River","b","pond","IR5_impaired","1302KIR0052","1302KIR0052_SSW","Putnam","KIRK LAKE SOUTH SOUTHWEST","SHORE",-73.757729,41.379867,"INTERPOLATION-OTHER","NAD83","B"
"1302-0083","Lake Shenorock",203010103,"Lower Hudson River","b","pond","IR5_impaired","1302SHE0050A","1302SHE0050A_C","Westchester","LAKE SHENOROCK CENTROID","CENTROID",-73.740601,41.328098,"INTERPOLATION-OTHER","NAD83","B"
"1302-0085","Wixon Lake",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302WIX0054","1302WIX0054_C","Putnam","WIXON POND CENTROID","CENTROID",-73.735397,41.396599,"INTERPOLATION-OTHER","NAD83","B"
"1302-0089","Lake Lincolndale",203010103,"Lower Hudson River","b","pond","IR5_impaired","1302LIN0057A","1302LIN0057A_C","Westchester","LAKE LINCOLNDALE CENTROID","CENTROID",-73.725403,41.341999,"INTERPOLATION-OTHER","NAD83","B"
"1302-0089","Lake Lincolndale",203010103,"Lower Hudson River","b","pond","IR5_impaired","1302LIN0057A","1302LIN0057A_CSL_02","Westchester","LAKE LINCOLNDALE CSL SITE 2","OTHER",-73.7254,41.342,"INTERPOLATION-OTHER","NAD83","B"
"1302-0089","Lake Lincolndale",203010103,"Lower Hudson River","b","pond","IR5_impaired","1302LIN0057A","1302LIN0057A_BEACH","Westchester","LAKE LINCOLNDALE BEACH","SHORE",-73.725971,41.34278,"INTERPOLATION-OTHER","NAD83","B"
"1302-0090","Teakettle Sprout Lake",203010103,"Lower Hudson River","b","pond","IR3_unassessed","1302TEA0057C","1302TEA0057C_C","Putnam","TEAKETTLE SPOUT LAKE CENTROID","CENTROID",-73.729103,41.354301,"INTERPOLATION-OTHER","NAD83","B"
"1302-0096","Sagamore Lake",203010102,"Lower Hudson River","b","pond","IR3_needs-verification","1302SAG0076J","1302SAG0076J_C","Putnam","SAGAMORE LAKE CENTROID","CENTROID",-73.780899,41.473202,"INTERPOLATION-OTHER","NAD83","B"
"1302-0100","Lake Casse",203010102,"Lower Hudson River","b","pond","IR4a_impaired","1302CAS0059B","1302CAS0059B_DH","Putnam","LAKE CASSE DEEP HOLE","DEEP HOLE",-73.709999,41.386299,"INTERPOLATION-OTHER","NAD83","B"
"1302-0100","Lake Casse",203010102,"Lower Hudson River","b","pond","IR4a_impaired","1302CAS0059B","1302CAS0059B_C","Putnam","LAKE CASSE CENTROID","CENTROID",-73.709999,41.386299,"INTERPOLATION-OTHER","NAD83","B"
"1302-0100","Lake Casse",203010102,"Lower Hudson River","b","pond","IR4a_impaired","1302CAS0059B","1302CAS0059B_BEACH","Putnam","LAKE CASSE PARK DISTRICT","SHORE",-73.708795,41.389081,"INTERPOLATION-OTHER","NAD83","B"
"1302-0101","Mud Pond",203010102,"Lower Hudson River","a","pond","IR3_unassessed","1302MUD0060","1302MUD0060_C","Putnam","MUD POND CENTROID","CENTROID",-73.7229,41.383999,"INTERPOLATION-OTHER","NAD83","A"
